[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "-Dzomboid.steam=1".
[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "-Dzomboid.znetlog=1".
[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "-Djava.library.path=/Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/Java:/Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/MacOS".
[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "-Xmx3072m".
[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "-XX:+UseZGC".
[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "-XX:-OmitStackTraceInFastThrow".
[05-03-26 23:55:50.065] LOG  : General     , 1772726150065> unknown option "zombie.gameStates.MainScreenState".
[05-03-26 23:55:50.114] LOG  : General     , 1772726150114> LightingFPS set to 15.
[05-03-26 23:55:50.116] LOG  : General     , 1772726150115> [javafmodJNI] Init: Start.
[05-03-26 23:55:50.131] LOG  : General     , 1772726150131> 1772726150124 fmod: Java loging: OK.
[05-03-26 23:55:50.131] LOG  : General     , 1772726150131> 1772726150131 fmod: FMOD::Studio::System::create() result: No errors..
[05-03-26 23:55:50.132] LOG  : General     , 1772726150132> 1772726150132 fmod: FMOD::Studio::System::getCoreSystem() result: No errors..
[05-03-26 23:55:50.132] LOG  : General     , 1772726150132> 1772726150132 fmod: FMOD_System_GetVersion() result: No errors..
[05-03-26 23:55:50.132] LOG  : General     , 1772726150132> 1772726150132 fmod: fmodintegration built with version 20206, fmod shared library version 20206.
[05-03-26 23:55:50.132] LOG  : General     , 1772726150132> 1772726150132 fmod: System Create: OK.
[05-03-26 23:55:50.133] LOG  : General     , 1772726150133> 1772726150133 fmod: FMOD_System_SetSoftwareFormat() result: No errors..
[05-03-26 23:55:50.155] LOG  : General     , 1772726150155> closest width=800 freq=60.
[05-03-26 23:55:50.155] LOG  : General     , 1772726150155> closest width=800 freq=75.
[05-03-26 23:55:50.155] LOG  : General     , 1772726150155> closest width=800 freq=120.
[05-03-26 23:55:50.155] LOG  : General     , 1772726150155> closest width=800 freq=144.
[05-03-26 23:55:50.155] LOG  : General     , 1772726150155> closest width=1024 freq=60.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1024 freq=120.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1024 freq=144.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1280 freq=50.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1280 freq=60.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1280 freq=120.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1280 freq=144.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1344 freq=60.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1344 freq=120.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1344 freq=144.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1600 freq=60.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1600 freq=120.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1600 freq=144.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1680 freq=60.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1920 freq=50.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1920 freq=60.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1920 freq=120.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=1920 freq=144.
[05-03-26 23:55:50.156] LOG  : General     , 1772726150156> closest width=2048 freq=60.
[05-03-26 23:55:50.157] LOG  : General     , 1772726150157> closest width=2048 freq=120.
[05-03-26 23:55:50.157] LOG  : General     , 1772726150157> closest width=2048 freq=144.
[05-03-26 23:55:50.157] LOG  : General     , 1772726150157> closest width=2560 freq=60.
[05-03-26 23:55:50.157] LOG  : General     , 1772726150157> closest width=2560 freq=120.
[05-03-26 23:55:50.235] LOG  : General     , 1772726150235> 1772726150234 fmod: FMOD::Studio::System::Initialize() result: No errors..
[05-03-26 23:55:50.237] LOG  : General     , 1772726150237> 1772726150237 fmod: Creating DSP for capture sound.
[05-03-26 23:55:50.238] LOG  : General     , 1772726150238> 1772726150238 fmod: FMOD_System_CreateDSP() result: No errors..
[05-03-26 23:55:50.238] LOG  : General     , 1772726150238> 1772726150238 fmod: FMOD_DSP_SetBypass() result: No errors..
[05-03-26 23:55:50.238] LOG  : General     , 1772726150238> 1772726150238 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[05-03-26 23:55:50.238] LOG  : General     , 1772726150238> 1772726150238 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[05-03-26 23:55:50.240] LOG  : General     , 1772726150240> 1772726150239 fmod: FMOD_System_Set3DSettings() result: No errors..
[05-03-26 23:55:50.369] LOG  : General     , 1772726150369> GraphicsCard: Apple Apple M4.
[05-03-26 23:55:50.370] LOG  : General     , 1772726150370> OpenGL version: 2.1 Metal - 90.5.
[05-03-26 23:55:50.371] LOG  : General     , 1772726150371> Desktop resolution 2560x1440.
[05-03-26 23:55:50.373] LOG  : General     , 1772726150373> Initial resolution 2560x1440 fullScreen=true.
[05-03-26 23:55:50.374] LOG  : General     , 1772726150374> OpenGL 1.5 buffer objects supported.
[05-03-26 23:55:50.375] LOG  : General     , 1772726150375> VSync: OFF.
[05-03-26 23:55:52.225] LOG  : General     , 1772726152224> AngelCodeFont failed to load page 0 texture /Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/Java/media/mainfont_0.png.
[05-03-26 23:55:52.228] LOG  : General     , 1772726152228> AngelCodeFont failed to load page 0 texture /Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/Java/media/mainfont2_0.png.
